SensorTimestamp,Longitude,Latitude,Air Temperature (Degrees C),Barometric Pressure (inches),Wind Direction (Degrees Magnetic),Wind Direction (Degrees True),Wind Speed (Knot),Wind Speed (Meters/Sec),Barometric Pressure (Millibars)
16/08/2015 13:18:31,-9.26133346557617,53.2274894714355,14.8,29.9582,214.0,209.2,3.6,1.9,1014.5
16/08/2015 13:23:31,-9.26132774353027,53.2274894714355,14.8,29.9582,181.7,176.9,4.5,2.3,1014.5
16/08/2015 13:28:32,-9.26133155822754,53.2274971008301,14.2,29.9611,252.2,247.4,6.3,3.2,1014.6
16/08/2015 13:33:32,-9.26133346557617,53.2274971008301,14.1,29.9611,227.5,222.7,7.0,3.6,1014.6
16/08/2015 13:38:32,-9.26133346557617,53.2274971008301,13.9,29.9611,236.0,231.2,8.5,4.4,1014.6
16/08/2015 13:43:32,-9.26133155822754,53.2274894714355,13.8,29.9552,242.8,238.0,5.7,2.9,1014.4
16/08/2015 13:48:32,-9.26133060455322,53.2274971008301,13.5,29.9582,242.1,237.3,5.0,2.6,1014.5
16/08/2015 13:53:33,-9.26132678985596,53.2274971008301,13.7,29.9670,226.3,221.5,5.2,2.7,1014.8
16/08/2015 13:58:34,-9.26132011413574,53.2274971008301,13.8,29.9670,241.3,236.5,6.7,3.4,1014.8
16/08/2015 14:03:35,-9.26132202148438,53.2274971008301,13.8,29.9729,226.3,221.5,5.1,2.6,1015
16/08/2015 14:08:35,-9.26131820678711,53.2274971008301,13.8,29.9700,242.4,237.6,6.4,3.3,1014.9
16/08/2015 14:13:35,-9.26131534576416,53.2274971008301,13.9,29.9670,236.1,231.3,5.4,2.8,1014.8
16/08/2015 14:18:35,-9.26131725311279,53.2274971008301,14.1,29.9611,206.7,201.9,5.5,2.8,1014.6
16/08/2015 14:23:35,-9.26131820678711,53.2275161743164,14.3,29.9641,218.9,214.1,5.5,2.8,1014.7
16/08/2015 14:28:35,-9.26131725311279,53.2275161743164,14.4,29.9611,194.7,189.9,4.8,2.5,1014.6
16/08/2015 14:33:35,-9.26132011413574,53.2274971008301,14.6,29.9670,204.1,199.3,3.9,2.0,1014.8
16/08/2015 14:38:36,-9.26132774353027,53.2274971008301,14.7,29.9641,195.5,190.7,7.0,3.6,1014.7
16/08/2015 14:43:36,-9.26132678985596,53.2274971008301,14.9,29.9670,179.8,175.0,5.1,2.6,1014.8
16/08/2015 14:48:37,-9.26132774353027,53.2275047302246,15.0,29.9670,168.7,163.9,5.7,2.9,1014.8
16/08/2015 14:53:39,-9.2613353729248,53.2275047302246,15.3,29.9641,169.0,164.2,4.7,2.4,1014.7
16/08/2015 14:58:39,-9.26133346557617,53.2275047302246,15.6,29.9552,172.6,167.8,4.6,2.4,1014.4
16/08/2015 15:03:40,-9.2613353729248,53.2275047302246,15.7,29.9523,153.0,148.2,4.9,2.5,1014.3
16/08/2015 15:08:40,-9.2613410949707,53.2275047302246,15.7,29.9464,203.6,198.8,5.1,2.6,1014.1
16/08/2015 15:13:41,-9.26134300231934,53.2274971008301,15.7,29.9493,185.5,180.7,5.0,2.6,1014.2
16/08/2015 15:18:41,-9.26133632659912,53.2275047302246,15.8,29.9552,183.2,178.4,5.5,2.8,1014.4
16/08/2015 15:23:39,-9.2613353729248,53.2275047302246,15.7,29.9641,205.5,200.7,3.9,2.0,1014.7
16/08/2015 15:28:42,-9.2613353729248,53.2274894714355,16.1,29.9641,164.3,159.5,4.8,2.5,1014.7
16/08/2015 15:33:42,-9.26133155822754,53.2274894714355,16.3,29.9670,160.5,155.7,5.2,2.7,1014.8
16/08/2015 15:38:43,-9.26133060455322,53.2274971008301,16.6,29.9641,170.8,166.0,4.9,2.5,1014.7
16/08/2015 15:43:43,-9.26133060455322,53.2274971008301,17.0,29.9641,161.2,156.4,5.4,2.8,1014.7
16/08/2015 15:48:43,-9.26132774353027,53.2274971008301,17.5,29.9641,146.0,141.2,6.2,3.2,1014.7
16/08/2015 15:53:43,-9.26132774353027,53.2274894714355,17.5,29.9641,152.7,147.9,5.6,2.9,1014.7
16/08/2015 15:58:44,-9.26132678985596,53.2274971008301,17.2,29.9611,143.0,138.2,7.5,3.9,1014.6
16/08/2015 16:03:44,-9.26132678985596,53.2274894714355,16.4,29.9641,159.3,154.5,9.5,4.9,1014.7
16/08/2015 16:08:45,-9.26132011413574,53.2274971008301,15.7,29.9700,162.4,157.6,14.2,7.3,1014.9
16/08/2015 16:13:45,-9.26132297515869,53.2274894714355,14.8,29.9670,162.7,157.9,16.1,8.3,1014.8
16/08/2015 16:18:45,-9.26132488250732,53.2274971008301,14.4,29.9670,147.7,142.9,18.6,9.6,1014.8
16/08/2015 16:23:46,-9.26132488250732,53.2274971008301,14.0,29.9670,157.2,152.4,17.6,9.1,1014.8
16/08/2015 16:28:46,-9.26132488250732,53.2274971008301,14.0,29.9670,156.3,151.5,17.4,9.0,1014.8
16/08/2015 16:33:46,-9.26132488250732,53.2274971008301,14.0,29.9700,142.4,137.6,15.3,7.9,1014.9
16/08/2015 16:38:46,-9.26132488250732,53.2274971008301,14.0,29.9700,163.0,158.2,15.3,7.9,1014.9
16/08/2015 16:43:46,-9.26132488250732,53.2274971008301,13.9,29.9700,161.9,157.1,15.3,7.9,1014.9
16/08/2015 16:48:47,-9.26132488250732,53.2274971008301,14.0,29.9641,155.0,150.2,16.2,8.3,1014.7
16/08/2015 16:53:47,-9.2613353729248,53.2275047302246,13.9,29.9641,150.7,145.9,16.1,8.3,1014.7
16/08/2015 16:57:54,-9.26133060455322,53.2275161743164,14.0,29.9729,160.4,155.6,14.1,7.3,1015
16/08/2015 17:02:54,-9.26133060455322,53.2275161743164,14.0,29.9700,144.7,139.9,11.8,6.1,1014.9
16/08/2015 17:12:20,-9.26133632659912,53.2275047302246,14.0,29.9700,153.9,149.1,17.5,9.0,1014.9
16/08/2015 17:17:20,-9.2613410949707,53.2275047302246,14.0,29.9729,172.4,167.6,14.5,7.5,1015
16/08/2015 17:22:20,-9.26134300231934,53.2275238037109,14.0,29.9759,168.5,163.7,13.7,7.0,1015.1
16/08/2015 17:27:20,-9.26133632659912,53.2275161743164,14.0,29.9729,174.4,169.6,11.7,6.0,1015
16/08/2015 17:32:20,-9.26133632659912,53.2275047302246,14.0,29.9788,138.9,134.1,14.4,7.4,1015.2
16/08/2015 17:37:21,-9.26133632659912,53.2275047302246,14.0,29.9729,151.0,146.2,15.2,7.8,1015
16/08/2015 17:42:21,-9.26133632659912,53.2275047302246,13.8,29.9759,148.2,143.4,14.8,7.6,1015.1
16/08/2015 17:47:21,-9.26133632659912,53.2275047302246,13.6,29.9788,138.1,133.3,17.1,8.8,1015.2
16/08/2015 17:52:21,-9.26134300231934,53.2275047302246,13.6,29.9818,139.5,134.7,15.0,7.7,1015.3
16/08/2015 17:57:21,-9.2613410949707,53.2275047302246,13.6,29.9818,141.6,136.8,13.4,6.9,1015.3
16/08/2015 18:02:21,-9.2613410949707,53.2275047302246,13.4,29.9788,135.9,131.1,13.8,7.1,1015.2
16/08/2015 18:07:21,-9.2613410949707,53.2275047302246,13.4,29.9759,137.2,132.4,13.7,7.0,1015.1
16/08/2015 18:12:22,-9.2613410949707,53.2275047302246,13.4,29.9847,138.9,134.1,13.0,6.7,1015.4
16/08/2015 18:17:22,-9.2613410949707,53.2275047302246,13.5,29.9788,136.2,131.4,12.5,6.4,1015.2
16/08/2015 18:22:22,-9.26133632659912,53.2274971008301,13.5,29.9907,137.5,132.7,15.4,7.9,1015.6
16/08/2015 18:27:22,-9.26134014129639,53.2275047302246,13.6,29.9877,153.8,149.0,15.6,8.0,1015.5
16/08/2015 18:32:23,-9.2613468170166,53.2275047302246,13.6,29.9877,149.8,145.0,15.6,8.0,1015.5
16/08/2015 18:37:23,-9.2613468170166,53.2275047302246,13.5,29.9847,146.7,141.9,16.2,8.3,1015.4
16/08/2015 18:42:23,-9.26134586334229,53.2275047302246,13.4,29.9877,154.3,149.5,14.6,7.5,1015.5
16/08/2015 18:47:23,-9.26134586334229,53.2275047302246,13.5,29.9907,154.6,149.8,14.0,7.2,1015.6
16/08/2015 18:52:23,-9.26134586334229,53.2275047302246,13.2,29.9907,135.0,130.2,18.3,9.4,1015.6
16/08/2015 18:57:23,-9.26134586334229,53.2275047302246,12.8,29.9877,128.9,124.1,20.2,10.4,1015.5
16/08/2015 19:02:24,-9.26134586334229,53.2275047302246,12.6,29.9907,130.7,125.9,18.8,9.7,1015.6
16/08/2015 19:07:24,-9.26134586334229,53.2275047302246,12.7,29.9966,135.6,130.8,18.0,9.3,1015.8
16/08/2015 19:12:25,-9.2613410949707,53.2275161743164,12.5,29.9936,134.9,130.1,18.8,9.7,1015.7
16/08/2015 19:17:27,-9.2613410949707,53.2275161743164,12.7,30.0025,131.5,126.7,16.9,8.7,1016
16/08/2015 19:22:27,-9.2613410949707,53.2275161743164,12.5,29.9995,133.6,128.8,16.5,8.5,1015.9
16/08/2015 19:27:27,-9.2613410949707,53.2275161743164,12.4,29.9995,131.2,126.4,17.1,8.8,1015.9
16/08/2015 19:32:27,-9.2613410949707,53.2275161743164,12.4,30.0025,128.8,124.0,17.8,9.2,1016
16/08/2015 19:37:27,-9.2613410949707,53.2275161743164,12.3,29.9995,131.8,127.0,18.9,9.7,1015.9
16/08/2015 19:42:28,-9.2613410949707,53.2275161743164,12.3,29.9995,128.0,123.2,18.4,9.5,1015.9
16/08/2015 19:47:28,-9.2613410949707,53.2275161743164,12.1,30.0025,133.0,128.2,17.1,8.8,1016
16/08/2015 19:52:28,-9.2613410949707,53.2275161743164,12.2,30.0054,126.3,121.5,15.8,8.1,1016.1
16/08/2015 19:57:28,-9.2613410949707,53.2275161743164,12.1,30.0025,132.6,127.8,18.0,9.3,1016
16/08/2015 20:02:28,-9.2613410949707,53.2275161743164,12.1,30.0054,132.0,127.2,17.5,9.0,1016.1
16/08/2015 20:07:28,-9.2613410949707,53.2275161743164,12.0,30.0113,134.2,129.4,16.9,8.7,1016.3
16/08/2015 20:12:29,-9.2613410949707,53.2275161743164,11.9,30.0113,126.4,121.6,15.2,7.8,1016.3
16/08/2015 20:17:29,-9.2613410949707,53.2275161743164,12.1,30.0113,135.6,130.8,15.5,8.0,1016.3
16/08/2015 20:22:29,-9.2613410949707,53.2275161743164,11.9,30.0143,130.4,125.6,17.8,9.2,1016.4
16/08/2015 20:27:30,-9.2613410949707,53.2275161743164,11.9,30.0202,134.4,129.6,19.5,10.0,1016.6
16/08/2015 20:32:30,-9.26133346557617,53.2275161743164,12.0,30.0172,129.3,124.5,16.4,8.4,1016.5
16/08/2015 20:37:30,-9.26133346557617,53.2275161743164,12.0,30.0202,127.1,122.3,16.8,8.6,1016.6
16/08/2015 20:42:31,-9.26133346557617,53.2275161743164,11.8,30.0172,121.3,116.5,13.7,7.0,1016.5
16/08/2015 20:47:31,-9.26133346557617,53.2275161743164,12.0,30.0202,122.8,118.0,12.7,6.5,1016.6
16/08/2015 20:52:31,-9.26133346557617,53.2275161743164,11.8,30.0202,131.0,126.2,14.2,7.3,1016.6
16/08/2015 20:57:31,-9.26133346557617,53.2275161743164,11.9,30.0172,130.8,126.0,13.0,6.7,1016.5
16/08/2015 21:02:31,-9.26133632659912,53.2275161743164,11.9,30.0143,116.4,111.6,12.6,6.5,1016.4
16/08/2015 21:07:31,-9.26133632659912,53.2275161743164,11.8,30.0084,123.7,118.9,11.8,6.1,1016.2
16/08/2015 21:12:31,-9.26133632659912,53.2275161743164,11.9,30.0143,119.0,114.2,12.0,6.2,1016.4
16/08/2015 21:17:31,-9.26133632659912,53.2275161743164,11.9,30.0143,131.5,126.7,12.3,6.3,1016.4
16/08/2015 21:22:31,-9.26133632659912,53.2275161743164,11.8,30.0143,129.5,124.7,13.3,6.8,1016.4
16/08/2015 21:27:32,-9.26133632659912,53.2275161743164,11.8,30.0143,124.9,120.1,11.5,5.9,1016.4
16/08/2015 21:32:32,-9.26133632659912,53.2275161743164,12.0,30.0143,124.9,120.1,11.6,6.0,1016.4
16/08/2015 21:37:32,-9.26133632659912,53.2275161743164,12.1,30.0172,118.9,114.1,11.3,5.8,1016.5
16/08/2015 21:42:32,-9.26133632659912,53.2275161743164,11.9,30.0202,131.2,126.4,11.0,5.7,1016.6
16/08/2015 21:47:33,-9.26133632659912,53.2275161743164,12.2,30.0172,123.6,118.8,10.1,5.2,1016.5
16/08/2015 21:52:33,-9.26133632659912,53.2275161743164,12.0,30.0143,130.2,125.4,10.9,5.6,1016.4
16/08/2015 21:57:41,-9.26133632659912,53.2275161743164,12.1,30.0172,128.2,123.4,8.6,4.4,1016.5
16/08/2015 22:02:41,-9.26133632659912,53.2275161743164,12.1,30.0143,121.6,116.8,8.4,4.3,1016.4
16/08/2015 22:07:42,-9.26133632659912,53.2275161743164,12.2,30.0202,125.6,120.8,8.0,4.1,1016.6
16/08/2015 22:12:42,-9.26133632659912,53.2275161743164,12.1,30.0202,135.1,130.3,11.9,6.1,1016.6
16/08/2015 22:17:43,-9.26133632659912,53.2275161743164,12.4,30.0172,140.9,136.1,9.3,4.8,1016.5
16/08/2015 22:22:44,-9.26134300231934,53.2275047302246,12.4,30.0172,144.6,139.8,10.7,5.5,1016.5
16/08/2015 22:27:45,-9.26134300231934,53.2275047302246,12.5,30.0202,148.6,143.8,8.4,4.3,1016.6
16/08/2015 22:32:45,-9.26134300231934,53.2275047302246,12.6,30.0231,155.0,150.2,8.7,4.5,1016.7
16/08/2015 22:37:45,-9.26134300231934,53.2275047302246,12.5,30.0202,138.6,133.8,9.0,4.6,1016.6
16/08/2015 22:42:46,-9.26134300231934,53.2275047302246,12.5,30.0202,146.4,141.6,8.5,4.4,1016.6
16/08/2015 22:47:46,-9.26134300231934,53.2275047302246,12.5,30.0231,147.1,142.3,7.9,4.1,1016.7
16/08/2015 22:52:46,-9.26134300231934,53.2275047302246,12.5,30.0202,102.4,97.6,4.3,2.2,1016.6
16/08/2015 22:57:47,-9.26134300231934,53.2275047302246,12.0,30.0261,79.6,74.8,4.9,2.5,1016.8
16/08/2015 23:02:47,-9.26134300231934,53.2275047302246,12.0,30.0231,68.9,64.1,5.8,3.0,1016.7
16/08/2015 23:07:47,-9.26134300231934,53.2275047302246,11.8,30.0231,89.4,84.6,4.3,2.2,1016.7
16/08/2015 23:12:47,-9.26134300231934,53.2275047302246,11.8,30.0261,91.2,86.4,4.8,2.5,1016.8
16/08/2015 23:21:28,-9.26134300231934,53.2275047302246,11.9,30.0261,100.9,96.1,5.0,2.6,1016.8
16/08/2015 23:26:29,-9.26134300231934,53.2275047302246,12.0,30.0290,142.5,137.7,4.9,2.5,1016.9
16/08/2015 23:31:30,-9.26134300231934,53.2275047302246,11.9,30.0320,137.8,133.0,5.9,3.0,1017
16/08/2015 23:36:31,-9.26134300231934,53.2275047302246,12.0,30.0350,151.8,147.0,4.6,2.4,1017.1
16/08/2015 23:41:32,-9.26134300231934,53.2275047302246,12.3,30.0320,145.4,140.6,5.1,2.6,1017
16/08/2015 23:46:32,-9.26134300231934,53.2275047302246,12.2,30.0320,147.5,142.7,4.7,2.4,1017
16/08/2015 23:51:32,-9.26134300231934,53.2275047302246,12.3,30.0320,157.2,152.4,4.8,2.5,1017
16/08/2015 23:56:33,-9.26134300231934,53.2275047302246,12.4,30.0350,146.6,141.8,5.2,2.7,1017.1
17/08/2015 00:01:33,-9.26134300231934,53.2275047302246,12.5,30.0350,150.9,146.1,5.2,2.7,1017.1
17/08/2015 00:06:33,-9.26134300231934,53.2275047302246,12.6,30.0350,159.8,155.0,6.6,3.4,1017.1
17/08/2015 00:11:34,-9.26134300231934,53.2275047302246,13.0,30.0290,153.8,149.0,6.3,3.2,1016.9
17/08/2015 00:16:34,-9.26134300231934,53.2275047302246,12.9,30.0290,156.6,151.8,6.0,3.1,1016.9
17/08/2015 00:21:35,-9.26134300231934,53.2275047302246,12.4,30.0261,133.0,128.2,3.8,2.0,1016.8
17/08/2015 00:26:35,-9.26134300231934,53.2275047302246,12.3,30.0320,147.1,142.3,3.5,1.8,1017
17/08/2015 00:31:36,-9.26134300231934,53.2275047302246,12.2,30.0290,137.6,132.8,5.6,2.9,1016.9
17/08/2015 00:36:37,-9.26134300231934,53.2275047302246,12.3,30.0290,145.0,140.2,5.6,2.9,1016.9
17/08/2015 00:41:37,-9.26134300231934,53.2275047302246,12.2,30.0320,158.7,153.9,5.0,2.6,1017
17/08/2015 00:46:37,-9.26134300231934,53.2275047302246,12.5,30.0320,144.3,139.5,4.9,2.5,1017
17/08/2015 00:51:38,-9.26134300231934,53.2275047302246,12.1,30.0320,124.6,119.8,5.0,2.6,1017
17/08/2015 00:56:38,-9.26134300231934,53.2275047302246,12.2,30.0379,148.0,143.2,4.1,2.1,1017.2
17/08/2015 01:01:38,-9.26134300231934,53.2275047302246,12.0,30.0320,139.2,134.4,4.0,2.1,1017
17/08/2015 01:06:39,-9.26134300231934,53.2275047302246,12.1,30.0379,136.1,131.3,5.2,2.7,1017.2
17/08/2015 01:11:40,-9.26135158538818,53.2274971008301,12.2,30.0231,137.7,132.9,5.0,2.6,1016.7
17/08/2015 01:16:40,-9.26135158538818,53.2274971008301,12.3,30.0231,134.5,129.7,5.9,3.0,1016.7
17/08/2015 01:21:41,-9.26135158538818,53.2274971008301,12.2,30.0231,135.3,130.5,4.5,2.3,1016.7
17/08/2015 01:26:41,-9.26135158538818,53.2274971008301,12.1,30.0261,139.8,135.0,4.5,2.3,1016.8
17/08/2015 01:31:42,-9.26135158538818,53.2274971008301,12.0,30.0231,124.9,120.1,3.2,1.6,1016.7
17/08/2015 01:36:42,-9.26134300231934,53.2275047302246,11.9,30.0202,121.3,116.5,2.6,1.3,1016.6
17/08/2015 01:41:42,-9.26134300231934,53.2275047302246,11.8,30.0231,129.5,124.7,2.8,1.4,1016.7
17/08/2015 01:46:43,-9.26134300231934,53.2275047302246,11.8,30.0231,131.9,127.1,2.9,1.5,1016.7
17/08/2015 01:51:43,-9.26134300231934,53.2275047302246,11.7,30.0202,113.0,108.2,3.6,1.9,1016.6
17/08/2015 01:56:43,-9.26133060455322,53.2274971008301,11.7,30.0290,111.1,106.3,5.2,2.7,1016.9
17/08/2015 02:01:44,-9.26133060455322,53.2274971008301,11.7,30.0231,102.3,97.5,5.5,2.8,1016.7
17/08/2015 02:06:44,-9.26131534576416,53.2275161743164,11.7,30.0409,94.6,89.8,6.1,3.1,1017.3
17/08/2015 02:11:44,-9.26131820678711,53.2274971008301,11.6,30.0409,102.9,98.1,4.9,2.5,1017.3
17/08/2015 02:16:44,-9.26132202148438,53.2274971008301,11.6,30.0350,112.2,107.4,4.8,2.5,1017.1
17/08/2015 02:21:45,-9.26132774353027,53.2275047302246,11.6,30.0320,95.5,90.7,3.5,1.8,1017
17/08/2015 02:26:45,-9.26132202148438,53.2275047302246,11.7,30.0320,81.1,76.3,4.5,2.3,1017
17/08/2015 02:31:45,-9.26132297515869,53.2275047302246,11.8,30.0350,118.3,113.5,8.7,4.5,1017.1
17/08/2015 02:36:45,-9.26133632659912,53.2275047302246,11.7,30.0261,100.0,95.2,10.0,5.1,1016.8
17/08/2015 02:41:46,-9.26133155822754,53.2274971008301,11.5,30.0290,100.7,95.9,8.1,4.2,1016.9
17/08/2015 02:46:46,-9.2613353729248,53.2275047302246,11.5,30.0290,95.2,90.4,8.4,4.3,1016.9
17/08/2015 02:51:46,-9.26132774353027,53.2274971008301,11.5,30.0320,100.6,95.8,7.5,3.9,1017
17/08/2015 02:56:47,-9.26133060455322,53.2274894714355,11.5,30.0320,103.1,98.3,9.1,4.7,1017
17/08/2015 03:01:47,-9.26132011413574,53.2274894714355,11.6,30.0290,123.1,118.3,6.0,3.1,1016.9
17/08/2015 03:06:48,-9.26132011413574,53.2274971008301,11.6,30.0320,145.1,140.3,5.8,3.0,1017
17/08/2015 03:11:48,-9.26132202148438,53.2274971008301,12.0,30.0290,149.9,145.1,7.7,4.0,1016.9
17/08/2015 03:16:49,-9.26132202148438,53.2274971008301,12.1,30.0261,154.2,149.4,10.8,5.6,1016.8
17/08/2015 03:21:49,-9.26132774353027,53.2274894714355,12.5,30.0231,169.2,164.4,8.9,4.6,1016.7
17/08/2015 03:26:50,-9.26132774353027,53.2274894714355,12.5,30.0202,154.9,150.1,10.3,5.3,1016.6
17/08/2015 03:31:50,-9.26132774353027,53.2274894714355,12.6,30.0172,158.7,153.9,10.4,5.4,1016.5
17/08/2015 03:36:50,-9.26132774353027,53.2274894714355,12.7,30.0202,161.6,156.8,10.1,5.2,1016.6
17/08/2015 03:41:50,-9.26131248474121,53.2274971008301,12.7,30.0261,173.1,168.3,9.0,4.6,1016.8
17/08/2015 03:46:50,-9.26131820678711,53.2274971008301,12.8,30.0261,156.2,151.4,9.4,4.8,1016.8
17/08/2015 03:51:50,-9.26131248474121,53.2274971008301,12.6,30.0231,148.2,143.4,9.6,4.9,1016.7
17/08/2015 03:56:50,-9.26131248474121,53.2274971008301,12.8,30.0231,159.7,154.9,9.1,4.7,1016.7
17/08/2015 04:01:51,-9.26131248474121,53.2274971008301,12.8,30.0261,150.7,145.9,10.1,5.2,1016.8
17/08/2015 04:06:51,-9.26131248474121,53.2274971008301,12.6,30.0231,148.2,143.4,8.7,4.5,1016.7
17/08/2015 04:11:52,-9.26131248474121,53.2274971008301,12.8,30.0231,155.4,150.6,9.1,4.7,1016.7
17/08/2015 04:16:53,-9.26131248474121,53.2274971008301,12.7,30.0231,146.6,141.8,10.2,5.2,1016.7
17/08/2015 04:21:54,-9.26131248474121,53.2274971008301,12.6,30.0202,143.7,138.9,10.2,5.2,1016.6
17/08/2015 04:26:55,-9.26131534576416,53.2275047302246,12.6,30.0172,137.0,132.2,11.5,5.9,1016.5
17/08/2015 04:31:55,-9.26131534576416,53.2275047302246,12.5,30.0172,145.7,140.9,11.0,5.7,1016.5
17/08/2015 04:36:55,-9.26131534576416,53.2275047302246,12.6,30.0231,143.5,138.7,11.4,5.9,1016.7
17/08/2015 04:41:56,-9.26131534576416,53.2275047302246,12.4,30.0202,149.9,145.1,13.2,6.8,1016.6
17/08/2015 04:46:56,-9.26131534576416,53.2275047302246,12.5,30.0202,143.7,138.9,14.0,7.2,1016.6
17/08/2015 04:51:56,-9.26131534576416,53.2275047302246,12.3,30.0231,145.7,140.9,14.3,7.4,1016.7
17/08/2015 04:56:56,-9.26131534576416,53.2275047302246,12.4,30.0202,137.3,132.5,14.6,7.5,1016.6
17/08/2015 05:01:56,-9.26131534576416,53.2275047302246,12.5,30.0202,155.5,150.7,12.0,6.2,1016.6
17/08/2015 05:06:56,-9.26131534576416,53.2275047302246,12.6,30.0202,155.8,151.0,12.0,6.2,1016.6
17/08/2015 05:11:56,-9.26131534576416,53.2275047302246,12.5,30.0202,143.6,138.8,11.9,6.1,1016.6
17/08/2015 05:16:56,-9.26131534576416,53.2275047302246,12.5,30.0202,141.1,136.3,14.5,7.5,1016.6
17/08/2015 05:21:57,-9.26131534576416,53.2275047302246,12.5,30.0202,149.5,144.7,12.2,6.3,1016.6
17/08/2015 05:26:57,-9.26131534576416,53.2275047302246,12.5,30.0202,144.5,139.7,14.4,7.4,1016.6
17/08/2015 05:31:57,-9.26131534576416,53.2275047302246,12.6,30.0231,156.6,151.8,15.7,8.1,1016.7
17/08/2015 05:36:57,-9.26131534576416,53.2275047302246,12.6,30.0202,151.1,146.3,14.3,7.4,1016.6
17/08/2015 05:41:58,-9.26131534576416,53.2275047302246,12.4,30.0202,138.0,133.2,17.2,8.8,1016.6
17/08/2015 05:46:59,-9.26131534576416,53.2275047302246,12.3,30.0202,142.7,137.9,17.8,9.2,1016.6
17/08/2015 05:51:59,-9.26131534576416,53.2275047302246,12.5,30.0261,150.9,146.1,16.3,8.4,1016.8
17/08/2015 05:56:59,-9.26131534576416,53.2275047302246,12.4,30.0231,147.6,142.8,16.8,8.6,1016.7
17/08/2015 06:02:00,-9.26131534576416,53.2275047302246,12.5,30.0261,151.3,146.5,15.0,7.7,1016.8
17/08/2015 06:07:00,-9.26131534576416,53.2275047302246,12.5,30.0231,144.0,139.2,13.4,6.9,1016.7
17/08/2015 06:12:00,-9.26131534576416,53.2275047302246,12.5,30.0231,150.1,145.3,14.1,7.3,1016.7
17/08/2015 06:17:00,-9.26131534576416,53.2275047302246,12.5,30.0261,149.9,145.1,13.2,6.8,1016.8
17/08/2015 06:22:00,-9.26131534576416,53.2275047302246,12.4,30.0261,144.3,139.5,12.1,6.2,1016.8
17/08/2015 06:27:00,-9.26131534576416,53.2275047302246,12.6,30.0231,148.4,143.6,12.5,6.4,1016.7
17/08/2015 06:32:00,-9.26131534576416,53.2275047302246,12.5,30.0231,152.3,147.5,14.8,7.6,1016.7
17/08/2015 06:37:01,-9.26131534576416,53.2275047302246,12.5,30.0261,144.6,139.8,14.9,7.7,1016.8
17/08/2015 06:42:01,-9.26135349273682,53.2275047302246,12.5,30.0379,147.7,142.9,14.7,7.6,1017.2
17/08/2015 06:47:01,-9.26135349273682,53.2275047302246,12.5,30.0379,145.4,140.6,11.8,6.1,1017.2
17/08/2015 06:52:01,-9.26135349273682,53.2275047302246,12.6,30.0409,143.3,138.5,13.6,7.0,1017.3
17/08/2015 06:57:01,-9.26135349273682,53.2275047302246,12.7,30.0379,150.0,145.2,15.8,8.1,1017.2
17/08/2015 07:05:56,-9.26135349273682,53.2275047302246,12.6,30.0350,147.8,143.0,13.9,7.2,1017.1
17/08/2015 07:10:56,-9.26135349273682,53.2275047302246,12.4,30.0379,138.4,133.6,18.7,9.6,1017.2
17/08/2015 07:15:56,-9.26135349273682,53.2275047302246,12.4,30.0379,136.2,131.4,17.2,8.8,1017.2
17/08/2015 07:20:56,-9.26135349273682,53.2275047302246,12.4,30.0409,137.6,132.8,15.5,8.0,1017.3
17/08/2015 07:25:56,-9.26135349273682,53.2275047302246,12.5,30.0379,134.6,129.8,17.2,8.8,1017.2
17/08/2015 07:30:56,-9.26135349273682,53.2275047302246,12.3,30.0438,124.6,119.8,14.2,7.3,1017.4
17/08/2015 07:35:57,-9.26135349273682,53.2275047302246,12.3,30.0409,125.7,120.9,15.0,7.7,1017.3
17/08/2015 07:40:58,-9.26135349273682,53.2275047302246,12.3,30.0379,136.5,131.7,13.1,6.7,1017.2
17/08/2015 07:45:59,-9.26135349273682,53.2275047302246,12.5,30.0438,126.0,121.2,12.3,6.3,1017.4
17/08/2015 07:47:44,-9.26135349273682,53.2275047302246,12.5,30.0438,134.1,129.3,13.6,7.0,1017.4
17/08/2015 08:20:55,-9.26135349273682,53.2275047302246,12.9,30.0497,136.6,131.8,12.3,6.3,1017.6
17/08/2015 08:25:55,-9.26135349273682,53.2275047302246,12.8,30.0497,134.2,129.4,11.8,6.1,1017.6
17/08/2015 08:30:56,-9.26135349273682,53.2275047302246,12.8,30.0527,114.8,110.0,9.9,5.1,1017.7
17/08/2015 08:35:57,-9.26135349273682,53.2275047302246,12.7,30.0556,129.5,124.7,11.0,5.7,1017.8
17/08/2015 08:40:57,-9.26135349273682,53.2275047302246,12.7,30.0527,121.4,116.6,9.8,5.0,1017.7
17/08/2015 08:45:57,-9.26135349273682,53.2275047302246,12.6,30.0527,104.2,99.4,11.6,6.0,1017.7
17/08/2015 08:50:57,-9.26135349273682,53.2275047302246,12.7,30.0556,110.2,105.4,11.1,5.7,1017.8
17/08/2015 08:55:57,-9.26135349273682,53.2275047302246,12.6,30.0586,112.5,107.7,8.9,4.6,1017.9
17/08/2015 09:00:58,-9.26135349273682,53.2275047302246,12.5,30.0556,99.8,95.0,7.0,3.6,1017.8
17/08/2015 09:05:58,-9.26135349273682,53.2275047302246,13.0,30.0556,151.8,147.0,8.5,4.4,1017.8
17/08/2015 09:10:58,-9.26135349273682,53.2275047302246,13.4,30.0615,141.6,136.8,13.2,6.8,1018
